Symbol,Name,Last_Sale,Net_Change,Percent_Change,Market_Cap,Volume,Sector,Industry
GLST,Global Star Acquisition Inc. Class A Common Stock,$11.15 ,0.01,0.09%,0,4321,Industrials,Consumer Electronics/Appliances
GLSTU,Global Star Acquisition Inc. Unit,$11.35 ,0,0.00%,0,1123,Industrials,Consumer Electronics/Appliances
RR,Richtech Robotics Inc. Class B Common Stock,$0.91 ,0.0518,6.06%,0,5739697,Industrials,Industrial Machinery/Components
THCP,Thunder Bridge Capital Partners IV Inc. Class A Common Stock,$10.53 ,0.0182,0.17%,0,540,Industrials,Consumer Electronics/Appliances
THCPW,Thunder Bridge Capital Partners IV Inc. Warrant,$0.13 ,0,0.00%,0,10,Industrials,Consumer Electronics/Appliances
BIOA,BioAge Labs Inc. Common Stock,$21.00 ,2.69,14.69%,0,1164925,Health Care,Biotechnology: Pharmaceutical Preparations
NVAC,NorthView Acquisition Corporation Common Stock,$11.70 ,0,0.00%,0,1,Health Care,Medical/Dental Instruments
NVACR,NorthView Acquisition Corporation Rights,$0.08 ,0.0143,21.87%,0,2000,Health Care,Medical/Dental Instruments
AACT,Ares Acquisition Corporation II Class A Ordinary Shares,$10.83 ,0.0199,0.18%,0,2476,Finance,Blank Checks
ACAB,Atlantic Coastal Acquisition Corp. II Class A Common Stock,$11.05 ,-0.0868,-0.78%,0,9980,Finance,Blank Checks
ACABU,Atlantic Coastal Acquisition Corp. II Unit,$11.50 ,0,0.00%,0,1,Finance,Blank Checks
ACP,abrdn Income Credit Strategies Fund Common Shares,$6.51 ,0.07,1.09%,0,715062,Finance,Investment Managers
ADX,Adams Diversified Equity Fund Inc.,$21.39 ,0.02,0.09%,0,215484,Finance,Investment Managers
AEAE,AltEnergy Acquisition Corp. Class A Common Stock,$11.11 ,0,0.00%,0,2,Finance,Blank Checks
AEAEW,AltEnergy Acquisition Corp. Warrant,$0.02 ,0.0048,31.58%,0,148261,Finance,Blank Checks
AFB,AllianceBernstein National Municipal Income Fund Inc,$11.67 ,0.04,0.34%,0,32674,Finance,Trusts Except Educational Religious and Charitable
AGD,abrdn Global Dynamic Dividend Fund Common Shares of Beneficial Interest,$10.55 ,0.12,1.15%,0,121024,Finance,Trusts Except Educational Religious and Charitable
AIMAU,Aimfinity Investment Corp. I Unit,$11.55 ,-0.11,-0.94%,0,503,Finance,Blank Checks
AIMBU,Aimfinity Investment Corp. I Subunit,$11.54 ,0,0.00%,0,200,Finance,Blank Checks
ALCY,Alchemy Investments Acquisition Corp 1 Class A Ordinary Shares,$10.87 ,0,0.00%,0,3,Finance,Blank Checks
ALCYW,Alchemy Investments Acquisition Corp 1 Warrants,$0.07 ,0.0001,0.14%,0,922,Finance,Blank Checks
ALFUW,Centurion Acquisition Corp. Warrant,$0.09 ,0,0.00%,0,6,Finance,Blank Checks
ALSA,Alpha Star Acquisition Corporation Ordinary Shares,$11.89 ,0,0.00%,0,130,Finance,Blank Checks
ALSAR,Alpha Star Acquisition Corporation Rights,$0.08 ,-0.0193,-19.92%,0,6208,Finance,Blank Checks
AOD,abrdn Total Dynamic Dividend Fund Common Shares of Beneficial Interest,$9.05 ,0.05,0.56%,0,409725,Finance,Investment Managers
AOMN,Angel Oak Mortgage REIT Inc. 9.500% Senior Notes due 2029,$25.70 ,-0.27,-1.04%,0,15647,Finance,Real Estate
APXI,APx Acquisition Corp. I Class A Ordinary Share,$11.65 ,0.01,0.09%,0,55382,Finance,Blank Checks
AQU,Aquaron Acquisition Corp. Common Stock,$11.10 ,0,0.00%,0,102,Finance,Blank Checks
AQUNU,Aquaron Acquisition Corp. Units,$11.01 ,0,0.00%,0,100,Finance,Blank Checks
ASG,Liberty All-Star Growth Fund Inc.,$5.58 ,0.02,0.36%,0,274677,Finance,Investment Managers
ASGI,abrdn Global Infrastructure Income Fund Common Shares of Beneficial Interest,$20.06 ,0.2,1.01%,0,138632,Finance,Investment Managers
ATEK,Athena Technology Acquisition Corp. II Class A Common Stock,$11.56 ,0,0.00%,0,1,Finance,Blank Checks
ATMC,AlphaTime Acquisition Corp Ordinary Shares,$11.20 ,0,0.00%,0,13,Finance,Blank Checks
ATMCR,AlphaTime Acquisition Corp Right,$0.18 ,0.0387,28.06%,0,11714,Finance,Blank Checks
ATMCW,AlphaTime Acquisition Corp Warrant,$0.01 ,-0.0031,-20.53%,0,600,Finance,Blank Checks
ATMV,AlphaVest Acquisition Corp Ordinary Shares,$11.13 ,0,0.00%,0,1,Finance,Blank Checks
AVK,Advent Convertible and Income Fund,$11.44 ,0,0.00%,0,197668,Finance,Trusts Except Educational Religious and Charitable
AWF,Alliancebernstein Global High Income Fund,$11.31 ,0.02,0.18%,0,145507,Finance,Trusts Except Educational Religious and Charitable
AWP,abrdn Global Premier Properties Fund Common Shares of Beneficial Interest,$4.56 ,0.07,1.56%,0,232362,Finance,Trusts Except Educational Religious and Charitable
BACA,Berenson Acquisition Corp. I Class A Common Stock,$10.64 ,0,0.00%,0,4033,Finance,Blank Checks
BBN,BlackRock Taxable Municipal Bond Trust Common Shares of Beneficial Interest,$18.15 ,0.13,0.72%,0,179399,Finance,Finance Companies
BCSA,Blockchain Coinvestors Acquisition Corp. I Class A Ordinary Shares,$11.24 ,0,0.00%,0,11,Finance,Blank Checks
BCSAU,Blockchain Coinvestors Acquisition Corp. I Unit,$11.24 ,0,0.00%,0,813,Finance,Blank Checks
BCSAW,Blockchain Coinvestors Acquisition Corp. I Warrant,$0.05 ,-0.001,-2.00%,0,1460,Finance,Blank Checks
BCV,Bancroft Fund Ltd.,$16.64 ,0.16,0.97%,0,20384,Finance,Finance/Investors Services
BEEP,Mobile Infrastructure Corporation Common Stock,$3.45 ,0.03,0.88%,0,65972,Finance,Blank Checks
BFAC,Battery Future Acquisition Corp. Class A Ordinary Shares,$11.07 ,0,0.00%,0,4,Finance,Blank Checks
BFK,BlackRock Municipal Income Trust,$10.56 ,-0.039,-0.37%,0,61348,Finance,Finance Companies
BFZ,BlackRock California Municipal Income Trust,$12.07 ,0.05,0.42%,0,51570,Finance,Finance Companies
BGB,Blackstone Strategic Credit 2027 Term Fund Common Shares of Beneficial Interest,$12.26 ,-0.05,-0.41%,0,170927,Finance,Trusts Except Educational Religious and Charitable
BGH,Barings Global Short Duration High Yield Fund Common Shares of Beneficial Interests,$15.13 ,0.03,0.20%,0,43440,Finance,Investment Managers
BGT,BlackRock Floating Rate Income Trust,$12.83 ,0.06,0.47%,0,68682,Finance,Trusts Except Educational Religious and Charitable
BGX,Blackstone Long Short Credit Income Fund Common Shares,$12.87 ,-0.04,-0.31%,0,79956,Finance,Trusts Except Educational Religious and Charitable
BGY,Blackrock Enhanced International Dividend Trust,$5.79 ,0.02,0.35%,0,229193,Finance,Trusts Except Educational Religious and Charitable
BHAC,Focus Impact BH3 Acquisition Company Class A Common Stock,$10.54 ,0,0.00%,0,22,Finance,Blank Checks
BHACW,Focus Impact BH3 Acquisition Company Warrants,$0.06 ,0.01,20.00%,0,22382,Finance,Blank Checks
BHK,Blackrock Core Bond Trust,$11.95 ,0.08,0.67%,0,145972,Finance,Finance Companies
BHV,BlackRock Virginia Municipal Bond Trust,$11.44 ,0.01,0.09%,0,800,Finance,Finance/Investors Services
BIT,BlackRock Multi-Sector Income Trust Common Shares of Beneficial Interest,$15.10 ,-0.06,-0.40%,0,133141,Finance,Trusts Except Educational Religious and Charitable
BKN,BlackRock Investment Quality Municipal Trust Inc. (The),$12.70 ,-0.1,-0.78%,0,45118,Finance,Trusts Except Educational Religious and Charitable
BLAC,Bellevue Life Sciences Acquisition Corp. Common Stock,$10.89 ,0,0.00%,0,12,Finance,Blank Checks
BLE,BlackRock Municipal Income Trust II,$11.26 ,-0.03,-0.27%,0,62689,Finance,Finance/Investors Services
BLEU,bleuacacia ltd Class A Ordinary Shares,$10.99 ,0.07,0.64%,0,1398,Finance,Blank Checks
BLEUR,bleuacacia ltd Rights,$0.03 ,0.0062,24.80%,0,2500,Finance,Blank Checks
BLEUU,bleuacacia ltd Unit,$10.91 ,0,0.00%,0,100,Finance,Blank Checks
BLEUW,bleuacacia ltd Warrants,$0.03 ,0.0061,28.11%,0,5773,Finance,Blank Checks
BMN,BlackRock 2037 Municipal Target Term Trust Common Shares of Beneficial Interest,$25.19 ,-0.21,-0.83%,0,8969,Finance,Trusts Except Educational Religious and Charitable
BNIXW,Bannix Acquisition Corp. Warrant,$0.02 ,0.002,12.99%,0,100,Finance,Blank Checks
BNY,BlackRock New York Municipal Income Trust,$11.01 ,-0.01,-0.09%,0,79416,Finance,Trusts Except Educational Religious and Charitable
BOCN,Blue Ocean Acquisition Corp Class A Ordinary Shares,$11.43 ,0,0.00%,0,48,Finance,Blank Checks
BOCNW,Blue Ocean Acquisition Corp Warrants,$0.02 ,-0.0137,-45.97%,0,2040,Finance,Blank Checks
BOE,Blackrock Enhanced Global Dividend Trust Common Shares of Beneficial Interest,$11.27 ,0.04,0.36%,0,163159,Finance,Trusts Except Educational Religious and Charitable
BRAC,Broad Capital Acquisition Corp Common Stock,$11.32 ,0,0.00%,0,2,Finance,Blank Checks
BRACR,Broad Capital Acquisition Corp Rights,$0.17 ,0.0012,0.70%,0,224,Finance,Blank Checks
BRKHU,BurTech Acquisition Corp. Unit,$12.43 ,0,0.00%,0,1,Finance,Blank Checks
BRKHW,BurTech Acquisition Corp. Warrants,$0.17 ,-0.0217,-11.57%,0,170873,Finance,Blank Checks
BRW,Saba Capital Income & Opportunities Fund SBI,$7.45 ,0.04,0.54%,0,143091,Finance,Trusts Except Educational Religious and Charitable
BSIIU,Black Spade Acquisition II Co Unit,$9.96 ,-0.02,-0.20%,0,31763,Finance,Blank Checks
BSL,Blackstone Senior Floating Rate 2027 Term Fund Common Shares of Beneficial Interest,$14.11 ,0.07,0.50%,0,65251,Finance,Trusts Except Educational Religious and Charitable
BTA,BlackRock Long-Term Municipal Advantage Trust Common Shares of Beneficial Interest,$10.70 ,0.08,0.75%,0,14733,Finance,Trusts Except Educational Religious and Charitable
BTO,John Hancock Financial Opportunities Fund Common Stock,$32.55 ,0.29,0.90%,0,40201,Finance,Investment Managers
BTT,BlackRock Municipal 2030 Target Term Trust,$21.65 ,0.07,0.32%,0,129746,Finance,Investment Managers
BUI,BlackRock Utility Infrastructure & Power Opportunities Trust,$24.45 ,0.285,1.18%,0,33154,Finance,Trusts Except Educational Religious and Charitable
BUJA,Bukit Jalil Global Acquisition 1 Ltd. Ordinary Shares,$10.90 ,0,0.00%,0,26,Finance,Blank Checks
BUJAR,Bukit Jalil Global Acquisition 1 Ltd. Rights,$0.12 ,-0.0021,-1.72%,0,622,Finance,Blank Checks
BUJAU,Bukit Jalil Global Acquisition 1 Ltd. Unit,$12.04 ,0,0.00%,0,1,Finance,Blank Checks
BUJAW,Bukit Jalil Global Acquisition 1 Ltd. Warrants,$0.03 ,-0.0007,-2.33%,0,6266,Finance,Blank Checks
BWG,BrandywineGLOBAL Global Income Opportunities Fund Inc.,$8.83 ,-0.005,-0.06%,0,62341,Finance,Finance/Investors Services
BXMX,Nuveen S&P 500 Buy-Write Income Fund Common Shares of Beneficial Interest,$13.58 ,0.02,0.15%,0,125789,Finance,Investment Managers
BXSL,Blackstone Secured Lending Fund Common Shares of Beneficial Interest,$30.20 ,0.06,0.20%,0,1139414,Finance,Trusts Except Educational Religious and Charitable
BYM,Blackrock Municipal Income Quality Trust Common Shares of Beneficial Interest,$11.98 ,0.03,0.25%,0,80434,Finance,Investment Managers
BYNO,byNordic Acquisition Corporation Class A Common Stock,$11.43 ,0.0301,0.26%,0,6930,Finance,Blank Checks
BYNOW,byNordic Acquisition Corporation Warrant,$0.08 ,-0.008,-8.89%,0,5602,Finance,Blank Checks
CAF,Morgan Stanley China A Share Fund Inc. Common Stock,$13.08 ,0.21,1.63%,0,163290,Finance,Investment Managers
CAPT,Captivision Inc. Ordinary Shares,$2.05 ,0.024,1.19%,0,105553,Finance,Blank Checks
CBRG,Chain Bridge I Class A Ordinary Shares,$11.27 ,0.01,0.09%,0,8516,Finance,Blank Checks
CCD,Calamos Dynamic Convertible & Income Fund Common Stock,$24.97 ,0.06,0.24%,0,74226,Finance,Trusts Except Educational Religious and Charitable
CCIF,Carlyle Credit Income Fund Shares of Beneficial Interest,$8.26 ,0,0.00%,0,94590,Finance,Finance/Investors Services
CDAQ,Compass Digital Acquisition Corp. Class A Ordinary Shares,$10.83 ,0,0.00%,0,22,Finance,Blank Checks
CDAQU,Compass Digital Acquisition Corp. Unit,$10.81 ,0.01,0.09%,0,200,Finance,Blank Checks
CEE,The Central and Eastern Europe Fund Inc. (The) Common Stock,$10.76 ,0.155,1.46%,0,4060,Finance,Finance Companies
CFFS,CF Acquisition Corp. VII Class A Common Stock,$11.13 ,0.05,0.45%,0,193,Finance,Blank Checks
CFFSW,CF Acquisition Corp. VII Warrant,$0.07 ,0.0243,53.17%,0,1101,Finance,Blank Checks
CGO,Calamos Global Total Return Fund Common Stock,$11.96 ,0.1,0.84%,0,14819,Finance,Investment Managers
CHI,Calamos Convertible Opportunities and Income Fund Common Stock,$11.56 ,-0.015,-0.13%,0,133655,Finance,Investment Managers
CHN,China Fund Inc. (The) Common Stock,$11.89 ,0.23,1.97%,0,52348,Finance,Investment Managers
CHW,Calamos Global Dynamic Income Fund Common Stock,$7.16 ,0.04,0.56%,0,239567,Finance,Investment Managers
CHY,Calamos Convertible and High Income Fund Common Stock,$11.86 ,-0.08,-0.67%,0,177177,Finance,Investment Managers
CIF,MFS Intermediate High Income Fund Common Stock,$1.77 ,-0.0013,-0.07%,0,29227,Finance,Trusts Except Educational Religious and Charitable
CIK,Credit Suisse Asset Management Income Fund Inc. Common Stock,$3.08 ,0,0.00%,0,446654,Finance,Finance/Investors Services
CITE,Cartica Acquisition Corp Class A Ordinary Shares,$11.53 ,0,0.00%,0,43,Finance,Blank Checks
CLM,Cornerstone Strategic Value Fund Inc. New Common Stock,$7.63 ,0,0.00%,0,1205787,Finance,Finance/Investors Services
CLRC,ClimateRock Class A Ordinary Shares,$11.60 ,0.05,0.43%,0,99855,Finance,Blank Checks
CLRCR,ClimateRock Right,$0.09 ,-0.0097,-9.70%,0,17186,Finance,Blank Checks
CRF,Cornerstone Total Return Fund Inc. (The) Common Stock,$7.97 ,0,0.00%,0,474298,Finance,Finance/Investors Services
CSLM,CSLM Acquisition Corp. Class A Ordinary Share,$11.40 ,0.0594,0.52%,0,1105,Finance,Blank Checks
CUBA,Herzfeld Caribbean Basin Fund Inc. (The) Common Stock,$2.30 ,-0.03,-1.29%,0,10116,Finance,Investment Managers
CUBWU,Lionheart Holdings Unit,$10.17 ,0.1299,1.29%,0,245,Finance,Blank Checks
DCF,BNY Mellon Alcentra Global Credit Income 2024 Target Term Fund Inc. Common Stock,$9.22 ,0.06,0.66%,0,20137,Finance,Finance/Investors Services
DECA,Denali Capital Acquisition Corp. Class A Ordinary Shares,$11.53 ,0,0.00%,0,212,Finance,Blank Checks
DFP,Flaherty & Crumrine Dynamic Preferred and Income Fund Inc. Common Stock,$21.54 ,0.17,0.80%,0,36032,Finance,Investment Managers
DHF,BNY Mellon High Yield Strategies Fund Common Stock,$2.66 ,0.01,0.38%,0,199930,Finance,Finance Companies
DHY,Credit Suisse High Yield Bond Fund Common Stock,$2.21 ,0,0.00%,0,222853,Finance,Finance/Investors Services
DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund Common Shares of Beneficial Interest,$14.77 ,0.06,0.41%,0,77891,Finance,Finance Companies
DIST,Distoken Acquisition Corporation Ordinary Shares,$10.87 ,0.02,0.18%,0,7575,Finance,Blank Checks
DMA,Destra Multi-Alternative Fund Common Stock,$8.69 ,0.04,0.46%,0,803,Finance,Trusts Except Educational Religious and Charitable
DMB,BNY Mellon Municipal Bond Infrastructure Fund Inc. Common Stock,$11.12 ,0.0279,0.25%,0,48476,Finance,Trusts Except Educational Religious and Charitable
DMO,Western Asset Mortgage Opportunity Fund Inc. Common Stock,$11.89 ,0.0086,0.07%,0,43506,Finance,Trusts Except Educational Religious and Charitable
DNP,DNP Select Income Fund Inc. Common Stock,$9.99 ,0.01,0.10%,0,597596,Finance,Investment Managers
DPCSW,DP Cap Acquisition Corp I Warrants,$0.02 ,0.001,5.29%,0,1502,Finance,Blank Checks
DPG,Duff & Phelps Utility and Infrastructure Fund Inc.,$11.64 ,0.002,0.02%,0,126905,Finance,Trusts Except Educational Religious and Charitable
DSM,BNY Mellon Strategic Municipal Bond Fund Inc. Common Stock,$6.22 ,-0.015,-0.24%,0,150963,Finance,Investment Managers
DSU,Blackrock Debt Strategies Fund Inc. Common Stock,$11.05 ,0.08,0.73%,0,206963,Finance,Finance Companies
DUET,DUET Acquisition Corp. Class A Common Stock,$11.26 ,0,0.00%,0,50,Finance,Blank Checks
DUETW,DUET Acquisition Corp. Warrant,$0.02 ,0.0035,21.88%,0,1802,Finance,Blank Checks
EAD,Allspring Income Opportunities Fund Common Shares,$7.11 ,0.02,0.28%,0,94215,Finance,Finance/Investors Services
ECF,Ellsworth Growth and Income Fund Ltd.,$8.94 ,0.09,1.02%,0,44292,Finance,Finance/Investors Services
EDD,Morgan Stanley Emerging Markets Domestic Debt Fund Inc. Common Stock,$5.19 ,0.03,0.58%,0,162329,Finance,Finance Companies
EDF,Virtus Stone Harbor Emerging Markets Income Fund Common Shares of Beneficial Interest,$5.23 ,0,0.00%,0,54375,Finance,Investment Managers
EEA,The European Equity Fund Inc. Common Stock,$9.45 ,-0.015,-0.16%,0,1297,Finance,Trusts Except Educational Religious and Charitable
EFR,Eaton Vance Senior Floating-Rate Fund Common Shares of Beneficial Interest,$12.59 ,-0.04,-0.32%,0,112823,Finance,Trusts Except Educational Religious and Charitable
EGF,Blackrock Enhanced Government Fund Inc. Common Stock,$10.00 ,-0.2148,-2.10%,0,6959,Finance,Trusts Except Educational Religious and Charitable
EHI,Western Asset Global High Income Fund Inc Common Stock,$6.89 ,-0.03,-0.43%,0,159101,Finance,Investment Managers
EIM,Eaton Vance Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value,$10.70 ,0.06,0.56%,0,130668,Finance,Finance/Investors Services
EMCG,Embrace Change Acquisition Corp Ordinary Shares,$11.55 ,0.03,0.26%,0,3563,Finance,Blank Checks
EMD,Western Asset Emerging Markets Debt Fund Inc Common Stock,$10.14 ,-0.03,-0.30%,0,122424,Finance,Finance/Investors Services
EMF,Templeton Emerging Markets Fund Common Stock,$13.77 ,0.18,1.33%,0,12384,Finance,Finance/Investors Services
EMO,ClearBridge Energy Midstream Opportunity Fund Inc. Common Stock,$41.86 ,0.49,1.18%,0,50914,Finance,Investment Managers
ENX,Eaton Vance New York Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value,$9.88 ,0.02,0.20%,0,57959,Finance,Finance/Investors Services
EOD,Allspring Global Dividend Opportunity Fund Common Shares of Beneficial Interest,$4.94 ,-0.01,-0.20%,0,117204,Finance,Investment Managers
EOI,Eaton Vance Enhance Equity Income Fund Eaton Vance Enhanced Equity Income Fund Shares of Beneficial Interest,$19.98 ,0.11,0.55%,0,94894,Finance,Finance/Investors Services
EOS,Eaton Vance Enhance Equity Income Fund II Common Stock,$21.65 ,0.01,0.05%,0,97010,Finance,Trusts Except Educational Religious and Charitable
ERC,Allspring Multi-Sector Income Fund Common Stock,$9.52 ,0.03,0.32%,0,74333,Finance,Finance/Investors Services
ERH,Allspring Utilities and High Income Fund Common Shares,$11.06 ,0.035,0.32%,0,41276,Finance,Finance/Investors Services
ESHA,ESH Acquisition Corp. Class A Common Stock,$10.63 ,0.02,0.19%,0,1022,Finance,Blank Checks
ESHAR,ESH Acquisition Corp. Right,$0.09 ,0.0027,3.00%,0,620,Finance,Blank Checks
ETG,Eaton Vance Tax-Advantaged Global Dividend Income Fund Common Shares of Beneficial Interest,$19.27 ,0.05,0.26%,0,188740,Finance,Investment Managers
ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,$9.14 ,0.02,0.22%,0,104668,Finance,Finance Companies
ETY,Eaton Vance Tax-Managed Diversified Equity Income Fund Common Shares of Beneficial Interest,$14.49 ,0.03,0.21%,0,211969,Finance,Finance Companies
EVE,EVe Mobility Acquisition Corp Class A Ordinary Shares,$11.06 ,0.03,0.27%,0,1105,Finance,Blank Checks
EVG,Eaton Vance Short Diversified Income Fund Eaton Vance Short Duration Diversified Income Fund Common Shares of Beneficial Interest,$11.20 ,0,0.00%,0,31020,Finance,Investment Managers
EVGR,Evergreen Corporation Class A Ordinary Share,$11.68 ,0.01,0.09%,0,3267,Finance,Blank Checks
EVGRW,Evergreen Corporation Warrant,$0.06 ,0.0153,34.23%,0,1000,Finance,Blank Checks
EVM,Eaton Vance California Municipal Bond Fund Common Shares of Beneficial Interest $.01 par value,$9.60 ,0.02,0.21%,0,35130,Finance,Finance/Investors Services
EVT,Eaton Vance Tax Advantaged Dividend Income Fund Common Shares of Beneficial Interest,$24.53 ,0.03,0.12%,0,128579,Finance,Finance Companies
EVV,Eaton Vance Limited Duration Income Fund Common Shares of Beneficial Interest,$10.32 ,-0.04,-0.39%,0,322085,Finance,Finance/Investors Services
EXG,Eaton Vance Tax-Managed Global Diversified Equity Income Fund Common Shares of Beneficial Interest,$8.64 ,0.12,1.41%,0,568064,Finance,Finance Companies
FAX,abrdn Asia-Pacific Income Fund Inc. Common Stock,$17.49 ,0.18,1.04%,0,157785,Finance,Investment Managers
FCO,abrdn Global Income Fund Inc. Common Stock,$5.98 ,0.0942,1.60%,0,46636,Finance,Investment Managers
FCT,First Trust Senior Floating Rate Income Fund II Common Shares of Beneficial Interest,$10.27 ,0,0.00%,0,90540,Finance,Finance Companies
FFA,First Trust Enhanced Equity Income Fund,$20.28 ,0.14,0.70%,0,47031,Finance,Investment Managers
FFC,Flaherty & Crumrine Preferred and Income Securities Fund Incorporated,$16.44 ,-0.01,-0.06%,0,143655,Finance,Trusts Except Educational Religious and Charitable
FGB,First Trust Specialty Finance and Financial Opportunities Fund,$4.08 ,0.03,0.74%,0,19946,Finance,Finance/Investors Services
